	329	8	3	3	49	329	
	330	8	3	3	53	330	
	331	8	3	2	20	331	
	332	8	3	3	62	332	
	333	8	3	3	24	333	
	334	8	3	3	21	334	
	335	8	3	3	66	335	
	336	8	3	3	17	336	
	337	8	3	2	2	337	
	338	8	3	2	8	338	
	339	8	3	3	13	339	
	340	8	3	2	13	340	
	341	8	3	3	6	341	
	342	8	3	3	2	342	
	343	2	0	0	63	343	
	345	2	0	0	57	345	
	347	8	3	3	34	347	
	348	2	0	0	50	348	
	349	8	3	3	38	349	
	350	8	3	3	44	350	
	351	2	0	0	46	351	
	575	6	0	3	24	575	
	577	6	0	3	55	577	
	578	6	0	2	2	578	
	579	6	0	2	19	579	
	580	6	0	2	36	580	
	583	6	0	1	9	583	
	584	6	0	1	13	584	
	585	6	0	1	15	585	
	586	6	0	1	24	586	
	587	6	0	1	40	587	
	594	8	3	0	67	594	
	595	8	3	0	52	595	
	596	8	3	0	35	596	
	597	8	3	0	20	597	
	598	8	3	0	3	598	
	599	8	3	1	57	599	
	600	8	3	1	42	600	
	601	8	3	1	28	601	
	602	8	3	1	10	602	
	603	8	3	1	13	603	
	604	8	3	1	8	604	
	606	8	3	2	51	606	
	607	8	3	2	36	607	
	608	8	3	2	19	608	
	609	8	3	2	4	609	
	610	8	3	3	58	610	
	611	8	3	3	40	611	
	612	8	3	3	26	612	
	613	8	3	3	8	613	
	615	8	3	2	48	615	
	616	8	3	2	63	616	
	617	8	2	2	6	617	
	618	8	2	3	64	618	
	619	8	3	2	28	619	
	620	8	3	2	17	620	
	621	8	3	2	24	621	
	622	8	3	2	55	622	
	623	8	3	2	32	623	
	624	8	3	2	58	624	
	625	8	3	2	60	625	
	626	8	3	2	38	626	
	627	8	3	2	62	627	
	628	8	3	2	42	628	
	629	8	3	2	47	629	
	630	8	3	2	64	630	
	631	8	3	2	53	631	
	632	8	3	2	66	632	
	633	2	0	0	59	633	
	634	2	0	0	67	634	
	636	2	0	0	61	636	
	638	2	0	1	63	638	
	641	2	0	1	52	641	
	654	2	0	1	9	654	
	863	6	0	3	25	863	
	865	6	0	3	57	865	
	866	6	0	2	3	866	
	867	6	0	2	18	867	
	868	6	0	2	35	868	
	869	6	0	2	50	869	
	871	6	0	1	7	871	
	872	6	0	1	12	872	
	873	6	0	1	10	873	
	874	6	0	1	27	874	
	875	6	0	1	41	875	
	876	6	0	1	58	876	
	880	6	0	0	53	880	
	882	8	3	0	66	882	
	883	8	3	0	53	883	
	884	8	3	0	38	884	
	885	8	3	0	24	885	
	886	8	3	0	6	886	
	887	8	3	1	60	887	
	888	8	3	1	44	888	
	889	8	3	1	26	889	
	890	8	3	1	15	890	
	891	8	3	0	39	891	
	892	8	3	1	25	892	
	893	8	3	1	29	893	
	894	8	2	0	64	894	
	896	8	3	1	7	896	
	897	8	3	1	5	897	
	898	8	3	1	3	898	
	901	8	2	2	47	901	
	902	8	2	2	40	902	
	903	8	2	2	32	903	
	904	8	2	2	26	904	
	908	8	2	3	60	908	
	909	8	3	1	6	909	
	910	8	3	1	4	910	
	912	8	3	1	2	912	
	918	2	0	1	65	918	
	920	2	0	1	57	920	
	922	2	0	1	53	922	
	925	2	0	1	39	925	
	942	2	0	1	8	942	
	984	2	1	3	2	984	
	1144	6	1	2	46	1144	
	1146	6	1	2	67	1146	
	1147	6	0	1	4	1147	
	1148	6	0	1	6	1148	
	1149	6	0	1	8	1149	
	1151	6	1	0	63	1151	
	1152	6	0	1	30	1152	
	1153	6	0	1	26	1153	
	1154	6	0	0	40	1154	
	1155	6	0	1	14	1155	
	1156	6	0	1	25	1156	
	1163	6	0	0	65	1163	
	1164	8	3	0	58	1164	
	1165	8	3	0	42	1165	
	1166	8	3	0	28	1166	
	1167	8	3	0	15	1167	
	1168	8	3	0	2	1168	
	1169	8	3	1	58	1169	
	1170	8	3	1	47	1170	
	1171	8	3	1	32	1171	
	1172	8	3	0	43	1172	
	1173	8	3	0	33	1173	
	1174	8	3	0	27	1174	
	1175	8	3	1	20	1175	
	1176	8	3	1	31	1176	
	1177	8	3	2	21	1177	
	1178	8	3	1	41	1178	
	1179	8	3	3	55	1179	
	1180	8	2	1	2	1180	
	1181	8	2	2	60	1181	
	1182	8	2	2	51	1182	
	1183	8	2	2	42	1183	
	1184	8	2	2	36	1184	
	1185	8	2	2	28	1185	
	1186	8	2	2	21	1186	
	1188	2	0	0	65	1188	
	1191	2	0	0	28	1191	
	1200	2	0	1	58	1200	
	1202	2	0	1	51	1202	
	1421	6	1	1	1	1421	
	1422	6	0	3	54	1422	
	1424	6	0	2	20	1424	
	1425	6	0	1	32	1425	
	1426	6	0	1	21	1426	
	1429	6	0	0	44	1429	
	1430	6	0	1	31	1430	
	1437	6	0	0	57	1437	
	1440	8	3	0	30	1440	
	1441	8	3	0	17	1441	
	1442	8	3	0	4	1442	
	1443	8	3	1	62	1443	
	1444	8	3	1	49	1444	
	1445	8	3	1	34	1445	
	1446	8	3	1	19	1446	
	1447	8	3	0	50	1447	
	1448	8	3	0	46	1448	
	1449	8	3	0	37	1449	
	1450	8	3	0	29	1450	
	1451	8	3	1	27	1451	
	1452	8	3	1	35	1452	
	1453	8	3	1	37	1453	
	1454	8	2	1	4	1454	
	1455	8	2	2	62	1455	
	1457	8	2	2	44	1457	
	1458	8	2	2	38	1458	
	1459	8	2	2	30	1459	
	1460	8	2	2	24	1460	
	1461	8	2	2	15	1461	
	1462	2	0	0	66	1462	
	1470	2	1	0	10	1470	
	1689	6	1	1	3	1689	
	1690	6	0	1	38	1690	
	1692	6	0	1	28	1692	
	1694	6	0	0	38	1694	
	1695	6	0	0	47	1695	
	1696	6	0	0	51	1696	
	1697	6	0	1	18	1697	
	1698	6	0	1	33	1698	
	1706	8	3	0	62	1706	
	1707	8	3	0	47	1707	
	1708	8	3	0	32	1708	
	1709	8	3	0	19	1709	
	1710	8	3	0	8	1710	
	1711	8	3	1	64	1711	
	1712	8	3	1	51	1712	
	1713	8	3	1	36	1713	
	1714	8	3	1	21	1714	
	1715	8	3	1	16	1715	
	1716	8	3	0	61	1716	
	1717	8	3	0	54	1717	
	1718	8	3	0	41	1718	
	1719	8	3	0	31	1719	
	1720	8	3	1	18	1720	
	1721	8	3	1	33	1721	
	1722	8	2	1	6	1722	
	1723	8	2	2	64	1723	
	1726	9	0	2	64	1726	
	1727	9	0	2	46	1727	
	1728	9	0	2	39	1728	
	1729	9	0	2	35	1729	
	1736	2	1	0	8	1736	
	1737	9	0	2	14	1737	
	1738	9	0	2	16	1738	
	1739	9	0	2	9	1739	
	1740	9	0	2	7	1740	
	1948	5	3	2	64	1948	
	1950	6	1	2	63	1950	
	1951	6	1	1	5	1951	
	1952	6	0	1	34	1952	
	1953	6	0	1	19	1953	
	1954	6	0	0	32	1954	
	1955	6	0	0	42	1955	
	1956	6	0	0	55	1956	
	1957	6	0	0	62	1957	
	1958	6	0	1	17	1958	
	1959	6	0	1	20	1959	
	1960	6	0	1	35	1960	
	1966	6	0	0	46	1966	
	1967	6	0	0	61	1967	
	1968	8	3	0	64	1968	
	1969	8	3	0	49	1969	
	1970	8	3	0	34	1970	
	1971	8	3	0	21	1971	
	1972	8	3	0	10	1972	
	1973	8	3	1	66	1973	
	1974	8	3	1	53	1974	
	1975	8	3	1	38	1975	
	1976	8	3	1	24	1976	
	1977	8	3	1	17	1977	
	1978	8	3	0	63	1978	
	1979	8	3	0	59	1979	
	1980	8	3	0	57	1980	
	1981	8	3	0	48	1981	
	1982	9	0	1	18	1982	
	1983	9	0	0	2	1983	
	1984	9	0	1	55	1984	
	1985	9	0	1	7	1985	
	1986	9	0	1	3	1986	
	1987	9	0	2	65	1987	
	1988	9	0	2	59	1988	
	1989	9	0	2	50	1989	
	1990	9	0	2	41	1990	
	1991	9	0	2	37	1991	
	1995	9	0	3	7	1995	
	1996	9	0	2	38	1996	
	1997	9	0	2	19	1997	
	2204	5	3	2	66	2204	
	2206	5	3	1	8	2206	
	2207	5	3	1	54	2207	
	2208	5	3	0	1	2208	
	2209	5	3	1	19	2209	
	2210	6	0	0	49	2210	
	2211	6	0	0	58	2211	
	2212	6	0	0	60	2212	
	2213	6	0	0	64	2213	
	2214	6	0	1	16	2214	
	2223	6	0	0	63	2223	
	2224	8	3	0	51	2224	
	2225	8	3	0	36	2225	
	2226	8	3	0	26	2226	
	2227	8	3	0	13	2227	
	2229	8	3	1	55	2229	
	2230	8	3	1	40	2230	
	2231	8	3	1	30	2231	
	2232	9	0	1	67	2232	
	2235	9	0	1	35	2235	
	2236	9	0	1	27	2236	
	2237	9	0	1	20	2237	
	2238	9	0	0	10	2238	
	2239	9	0	1	60	2239	
	2240	9	0	1	9	2240	
	2241	9	0	1	5	2241	
	2242	9	0	1	1	2242	
	2243	9	0	2	61	2243	
	2244	9	0	2	52	2244	
	2245	9	0	2	60	2245	
	2246	9	0	2	53	2246	
	2250	9	0	3	6	2250	
	2453	5	3	1	2	2453	
	2454	5	3	1	6	2454	
	2455	5	3	1	9	2455	
	2456	5	3	1	59	2456	
	2457	5	3	0	9	2457	
	2458	5	3	1	21	2458	
	2459	5	3	1	28	2459	
	2461	5	3	1	49	2461	
	2462	5	3	1	60	2462	
	2472	8	3	0	55	2472	
	2473	8	3	0	40	2473	
	2478	9	0	0	20	2478	
	2479	9	0	0	9	2479	
	2480	9	0	0	1	2480	
	2483	9	0	1	37	2483	
	2484	9	0	1	29	2484	
	2485	9	0	1	23	2485	
	2486	9	0	0	24	2486	
	2487	9	0	1	64	2487	
	2488	9	0	1	51	2488	
	2489	9	0	1	6	2489	
	2490	9	0	2	66	2490	
	2491	9	0	2	58	2491	
	2492	9	0	2	27	2492	
	2493	9	0	2	23	2493	
	2494	9	0	2	20	2494	
	2495	9	0	2	18	2495	
	2497	9	0	3	15	2497	
	2498	9	1	3	57	2498	
	2500	9	1	3	49	2500	
	2696	5	3	1	5	2696	
	2697	5	3	1	50	2697	
	2699	5	3	0	23	2699	
	2700	5	3	1	24	2700	
	2701	5	3	1	30	2701	
	2702	5	3	1	38	2702	
	2703	5	3	1	53	2703	
	2704	5	3	1	64	2704	
	2708	5	3	0	31	2708	
	2711	5	3	0	42	2711	
	2713	6	0	0	54	2713	
	2714	9	0	0	57	2714	
	2718	9	0	0	36	2718	
	2721	9	0	0	5	2721	
	2722	9	0	1	65	2722	
	2723	9	0	1	54	2723	
	2724	9	0	1	46	2724	
	2725	9	0	1	33	2725	
	2726	9	0	1	25	2726	
	2727	9	0	0	19	2727	
	2728	9	0	1	47	2728	
	2729	9	0	1	2	2729	
	2730	9	0	2	54	2730	
	2731	9	0	2	55	2731	
	2732	9	0	2	25	2732	
	2734	9	0	3	16	2734	
	2737	9	1	3	5	2737	
	2740	9	1	3	28	2740	
	2741	9	1	3	60	2741	
	2928	5	3	3	32	2928	
	2932	5	3	1	1	2932	
	2933	5	3	1	46	2933	
	2934	5	3	0	18	2934	
	2935	5	3	1	26	2935	
	2936	5	3	1	34	2936	
	2937	5	3	1	47	2937	
	2938	5	3	1	55	2938	
	2947	5	3	0	58	2947	
	2948	9	0	0	54	2948	
	2949	9	0	0	48	2949	
	2950	9	0	0	27	2950	
	2951	9	0	0	40	2951	
	2952	9	0	0	21	2952	
	2953	9	0	0	16	2953	
	2954	9	0	1	36	2954	
	2955	9	0	1	32	2955	
	2956	9	0	1	30	2956	
	2957	9	0	1	28	2957	
	2958	9	0	1	31	2958	
	2959	9	0	0	6	2959	
	2960	9	0	1	8	2960	
	2962	9	0	2	48	2962	
	2963	9	0	2	12	2963	
	2964	9	0	2	3	2964	
	2965	9	0	3	61	2965	
	2966	9	0	3	47	2966	
	2967	9	0	3	32	2967	
	2968	9	0	3	19	2968	
	2969	9	1	3	7	2969	
	2970	9	1	3	1	2970	
	2971	9	1	2	8	2971	
	2973	9	1	2	26	2973	
	2975	4	2	0	54	2975	
	3155	5	3	3	46	3155	
	3160	5	3	2	67	3160	
	3161	5	3	1	7	3161	
	3162	5	3	0	5	3162	
	3163	5	3	1	32	3163	
	3164	5	3	1	27	3164	
	3165	5	3	1	29	3165	
	3166	5	3	1	31	3166	
	3174	9	0	0	67	3174	
	3175	9	0	0	52	3175	
	3176	9	0	0	37	3176	
	3177	9	0	0	25	3177	
	3179	9	0	0	18	3179	
	3180	9	0	0	7	3180	
	3183	9	0	1	34	3183	
	3184	9	0	1	41	3184	
	3185	9	0	0	15	3185	
	3186	9	0	2	67	3186	
	3187	9	0	2	57	3187	
	3190	9	0	2	21	3190	
	3192	9	1	3	59	3192	
	3194	9	1	3	35	3194	
	3195	9	1	3	24	3195	
	3196	9	1	3	8	3196	
	3197	9	1	2	17	3197	
	3198	9	1	2	28	3198	
	3201	4	2	0	57	3201	
	3202	4	2	0	48	3202	
	3234	4	3	2	10	3234	
	3279	0	0	1	8	3279	
	3289	0	1	1	8	3289	
	3297	0	1	1	42	3297	
	3376	5	3	2	5	3376	
	3380	5	3	2	58	3380	
	3382	5	3	0	14	3382	
	3383	5	3	1	42	3383	
	3384	5	3	1	33	3384	
	3385	5	3	1	37	3385	
	3394	9	0	0	63	3394	
	3395	9	0	0	43	3395	
	3396	9	0	0	31	3396	
	3397	9	0	0	34	3397	
	3398	9	0	0	13	3398	
	3399	9	0	1	57	3399	
	3400	9	0	1	44	3400	
	3404	9	0	1	12	3404	
	3405	9	0	1	16	3405	
	3406	9	0	1	4	3406	
	3407	9	0	2	62	3407	
	3410	9	1	2	20	3410	
	3411	9	1	2	6	3411	
	3412	9	1	3	64	3412	
	3413	9	1	3	51	3413	
	3414	9	1	2	24	3414	
	3417	9	1	2	42	3417	
	3422	4	2	0	41	3422	
	3573	2	3	1	8	3573	
	3589	5	2	2	21	3589	
	3590	5	2	2	34	3590	
	3591	5	3	2	48	3591	
	3593	5	3	1	3	3593	
	3594	5	3	1	17	3594	
	3595	5	3	1	13	3595	
	3597	5	3	1	44	3597	
	3606	9	0	0	61	3606	
	3607	9	0	0	39	3607	
	3617	9	1	1	7	3617	
	3618	9	1	1	9	3618	
	3619	9	1	2	60	3619	
	3622	9	1	2	40	3622	
	3623	9	1	2	51	3623	
	3624	9	1	2	53	3624	
	3625	9	1	2	55	3625	
	3626	9	1	2	58	3626	
	3627	9	1	2	62	3627	
	3628	9	1	2	64	3628	
	3629	9	1	2	66	3629	
	3633	4	2	0	43	3633	
	3703	0	0	1	42	3703	
	3794	5	2	2	35	3794	
	3795	5	2	2	48	3795	
	3796	5	2	2	59	3796	
	3797	5	2	1	9	3797	
	3798	5	2	1	8	3798	
	3799	5	3	1	12	3799	
	3809	5	3	0	62	3809	
	3821	9	1	1	8	3821	
	3822	9	1	1	6	3822	
	3823	9	0	0	3	3823	
	3825	9	0	1	17	3825	
	3826	9	0	1	19	3826	
	3827	9	1	1	1	3827	
	3828	9	1	2	67	3828	
	3829	9	1	2	59	3829	
	3830	9	1	1	4	3830	
	3831	9	1	1	2	3831	
	3834	4	2	0	59	3834	
	3835	4	2	1	65	3835	
	3836	4	2	1	54	3836	
	3837	4	2	1	47	3837	
	3933	5	0	3	1	3933	
	3985	5	2	1	3	3985	
	3986	5	2	2	60	3986	
	3988	5	2	1	2	3988	
	3989	5	3	1	18	3989	
	3990	5	3	1	16	3990	
	3991	5	3	1	14	3991	
	3992	5	3	0	4	3992	
	3993	5	2	1	5	3993	
	3994	5	2	1	7	3994	
	3995	5	3	1	10	3995	
	3997	5	2	1	26	3997	
	4017	9	0	0	64	4017	
	4018	9	0	0	60	4018	
	4019	9	0	0	58	4019	
	4020	9	0	0	53	4020	
	4021	9	0	0	47	4021	
	4022	9	0	1	58	4022	
	4023	9	0	1	21	4023	
	4025	9	1	2	65	4025	
	4026	9	1	2	61	4026	
	4027	9	1	2	57	4027	
	4028	4	2	0	51	4028	
	4030	4	2	0	18	4030	
	4032	4	2	0	2	4032	
	4034	4	3	1	51	4034	
	4079	5	2	2	58	4079	
	4080	5	2	2	62	4080	
	4081	5	2	2	66	4081	
	4082	5	2	1	4	4082	
	4083	5	3	1	20	4083	
	4084	5	3	1	57	4084	
	4085	5	3	0	46	4085	
	4086	5	3	0	52	4086	
	4087	5	3	0	57	4087	
	4088	5	3	0	59	4088	
	4089	5	3	0	63	4089	
	4091	5	2	1	40	4091	
	4112	9	1	1	33	4112	
	4113	9	0	0	66	4113	
	4114	9	0	0	62	4114	
	4115	9	1	1	27	4115	
	4116	9	0	0	55	4116	
	4117	9	0	0	49	4117	
	4118	9	0	1	62	4118	
	4119	9	0	1	26	4119	
	4120	9	1	1	5	4120	
	4121	9	1	2	63	4121	
	4122	4	2	0	61	4122	
	4123	4	2	0	50	4123	
	4124	4	2	0	42	4124	
	4129	4	3	0	60	4129	
	4130	9	2	2	18	4130	
	4168	2	2	0	26	4168	
	4169	2	2	0	32	4169	
	4173	5	2	2	64	4173	
	4175	5	3	1	25	4175	
	4176	5	3	1	61	4176	
	4177	5	3	0	48	4177	
	4181	5	3	0	65	4181	
	4182	5	2	1	34	4182	
	4183	5	2	1	42	4183	
	4184	5	2	1	47	4184	
	4185	5	2	1	53	4185	
	4186	5	2	1	60	4186	
	4187	5	2	1	66	4187	
	4188	5	2	0	10	4188	
	4190	5	2	0	27	4190	
	4204	9	1	1	48	4204	
	4205	9	1	1	43	4205	
	4206	9	1	1	35	4206	
	4207	9	1	1	29	4207	
	4211	9	1	1	14	4211	
	4212	9	0	1	66	4212	
	4213	9	0	1	49	4213	
	4214	4	2	1	17	4214	
	4215	4	2	0	66	4215	
	4216	4	3	0	63	4216	
	4219	4	3	0	36	4219	
	4220	4	3	0	62	4220	
	4222	9	2	2	43	4222	
	4256	5	1	2	44	4256	
	4257	5	1	2	47	4257	
	4259	2	2	0	35	4259	
	4262	2	2	0	64	4262	
	4265	5	3	1	48	4265	
	4268	5	2	1	21	4268	
	4269	5	2	1	19	4269	
	4273	5	2	1	44	4273	
	4274	5	2	1	49	4274	
	4275	5	2	1	55	4275	
	4276	5	2	1	62	4276	
	4277	5	2	0	2	4277	
	4278	5	2	0	8	4278	
	4279	5	2	0	17	4279	
	4283	5	2	0	57	4283	
	4285	9	1	0	57	4285	
	4286	9	1	0	53	4286	
	4287	9	1	0	39	4287	
	4295	9	1	1	57	4295	
	4296	9	1	1	50	4296	
	4297	9	1	1	32	4297	
	4298	9	1	1	26	4298	
	4299	9	1	1	21	4299	
	4300	9	1	1	17	4300	
	4301	9	1	1	15	4301	
	4302	9	1	1	13	4302	
	4303	9	1	1	23	4303	
	4304	4	2	0	64	4304	
	4306	4	3	0	67	4306	
	4307	4	3	0	66	4307	
	4308	4	3	0	64	4308	
	4309	9	2	2	59	4309	
	4314	9	2	2	31	4314	
	4315	9	2	2	27	4315	
	4333	5	0	2	20	4333	
	4337	5	0	3	47	4337	
	4338	5	0	3	2	4338	
	4340	5	1	3	2	4340	
	4341	5	1	3	4	4341	
	4343	5	1	2	28	4343	
	4348	5	1	2	58	4348	
	4349	5	1	2	60	4349	
	4350	2	2	0	63	4350	
	4351	2	2	0	65	4351	
	4352	2	2	0	67	4352	
	4353	2	2	0	62	4353	
	4355	5	2	1	24	4355	
	4358	5	2	1	16	4358	
	4359	5	2	1	20	4359	
	4360	5	2	1	25	4360	
	4361	5	2	1	31	4361	
	4362	5	2	1	51	4362	
	4363	5	2	1	58	4363	
	4364	5	2	1	64	4364	
	4365	5	2	0	4	4365	
	4366	5	2	0	6	4366	
	4373	5	2	0	58	4373	
	4378	9	1	0	25	4378	
	4379	9	1	0	18	4379	
	4383	9	1	1	49	4383	
	4384	9	1	1	44	4384	
	4385	9	1	1	40	4385	
	4386	9	1	1	34	4386	
	4387	9	1	1	28	4387	
	4388	9	1	1	24	4388	
	4389	9	1	1	19	4389	
	4390	4	2	0	60	4390	
	4391	9	2	1	9	4391	
	4392	9	2	1	5	4392	
	4393	4	3	0	65	4393	
	4394	9	2	1	3	4394	
	4395	9	2	2	67	4395	
	4396	9	2	2	65	4396	
	4397	9	2	2	63	4397	
	4398	9	2	2	61	4398	
	4401	9	2	2	29	4401	
	4404	9	2	3	27	4404	
	4417	5	0	1	8	4417	
	4418	5	0	1	2	4418	
	4419	5	0	2	33	4419	
	4421	5	0	2	36	4421	
	4423	5	0	3	5	4423	
	4424	5	0	3	10	4424	
	4425	5	0	3	17	4425	
	4426	5	1	3	20	4426	
	4430	5	1	2	26	4430	
	4434	5	1	2	62	4434	
	4435	5	1	2	64	4435	
	4436	5	1	2	66	4436	
	4439	2	2	0	66	4439	
	4440	5	1	1	6	4440	
	4441	5	1	1	9	4441	
	4443	5	2	1	18	4443	
	4444	5	2	1	23	4444	
	4445	5	2	1	27	4445	
	4446	5	2	1	33	4446	
	4447	5	2	1	39	4447	
	4449	5	2	1	48	4449	
	4451	5	2	1	63	4451	
	4452	5	2	0	1	4452	
	4453	5	2	0	19	4453	
	4461	9	1	0	44	4461	
	4467	9	1	1	66	4467	
	4468	9	1	1	60	4468	
	4469	9	1	1	51	4469	
	4470	9	1	1	47	4470	
	4471	9	1	1	42	4471	
	4472	9	1	1	36	4472	
	4473	9	2	1	27	4473	
	4474	9	2	1	23	4474	
	4475	9	2	1	18	4475	
	4476	9	2	1	16	4476	
	4477	9	2	1	34	4477	
	4478	9	2	1	32	4478	
	4479	9	2	1	30	4479	
	4480	9	2	1	28	4480	
	4481	9	2	1	26	4481	
	4482	9	2	1	24	4482	
	4485	9	2	1	13	4485	
	4487	9	2	3	57	4487	
	4498	9	3	2	47	4498	
	4499	9	3	2	58	4499	
	4502	5	0	2	46	4502	
	4503	5	0	2	37	4503	
	4504	5	0	2	27	4504	
	4506	5	0	3	67	4506	
	4508	5	0	3	39	4508	
	4509	5	0	3	42	4509	
	4513	5	1	3	58	4513	
	4514	5	1	2	21	4514	
	4515	5	1	1	12	4515	
	4516	5	1	1	14	4516	
	4517	5	1	1	20	4517	
	4518	5	1	1	23	4518	
	4519	5	1	1	25	4519	
	4520	5	1	1	27	4520	
	4521	5	1	1	29	4521	
	4522	5	1	1	31	4522	
	4523	5	1	1	33	4523	
	4524	5	1	1	17	4524	
	4525	5	1	1	19	4525	
	4526	5	1	1	24	4526	
	4527	5	1	1	28	4527	
	4528	5	2	1	35	4528	
	4529	5	2	1	41	4529	
	4533	5	2	1	65	4533	
	4534	5	2	0	3	4534	
	4535	5	2	0	7	4535	
	4536	5	2	0	16	4536	
	4537	5	2	0	23	4537	
	4539	5	2	0	43	4539	
	4545	9	1	0	34	4545	
	4546	9	1	0	26	4546	
	4548	9	1	0	10	4548	
	4549	9	1	0	6	4549	
	4551	9	1	1	62	4551	
	4552	9	1	1	55	4552	
	4553	9	2	1	41	4553	
	4554	9	2	1	39	4554	
	4555	9	2	1	37	4555	
	4556	9	2	1	35	4556	
	4557	9	2	1	33	4557	
	4558	9	2	1	31	4558	
	4559	9	2	1	29	4559	
	4560	9	2	1	47	4560	
	4561	9	2	1	42	4561	
	4562	9	2	1	40	4562	
	4563	9	2	1	38	4563	
	4564	9	2	1	36	4564	
	4565	9	2	1	17	4565	
	4566	9	2	1	10	4566	
	4572	9	3	3	67	4572	
	4583	5	0	1	6	4583	
	4584	5	0	2	41	4584	
	4586	5	0	2	49	4586	
	4589	5	0	3	63	4589	
	4591	5	0	2	6	4591	
	4592	5	1	2	7	4592	
	4594	5	1	2	17	4594	
	4595	5	1	2	24	4595	
	4596	5	1	1	10	4596	
	4597	5	1	1	16	4597	
	4598	5	1	1	35	4598	
	4599	5	1	1	37	4599	
	4600	5	1	1	39	4600	
	4601	5	1	1	41	4601	
	4602	5	1	1	46	4602	
	4603	5	1	1	30	4603	
	4604	5	1	1	32	4604	
	4605	5	1	1	34	4605	
	4606	5	1	1	36	4606	
	4607	5	1	1	38	4607	
	4608	5	1	1	40	4608	
	4609	5	1	1	42	4609	
	4610	5	2	1	54	4610	
	4612	5	2	1	67	4612	
	4613	5	2	0	5	4613	
	4614	5	2	0	9	4614	
	4615	5	2	0	18	4615	
	4616	5	2	0	25	4616	
	4617	5	2	0	33	4617	
	4618	5	2	0	44	4618	
	4619	5	2	0	53	4619	
	4620	5	2	0	66	4620	
	4621	9	1	0	67	4621	
	4622	9	1	0	54	4622	
	4623	9	1	0	55	4623	
	4627	9	1	0	21	4627	
	4628	9	1	0	13	4628	
	4629	4	2	0	62	4629	
	4630	9	2	1	59	4630	
	4631	9	2	1	54	4631	
	4632	9	2	1	50	4632	
	4633	9	2	1	48	4633	
	4634	9	2	1	46	4634	
	4635	9	2	1	43	4635	
	4639	9	2	1	55	4639	
	4640	9	2	1	53	4640	
	4641	9	2	1	51	4641	
	4642	9	3	0	5	4642	
	4643	9	3	0	1	4643	
	4644	9	3	1	65	4644	
	4646	9	2	2	41	4646	
	4653	9	3	2	59	4653	
	4654	9	3	1	16	4654	
	4660	5	0	1	26	4660	
	4661	5	0	1	24	4661	
	4662	5	0	1	21	4662	
	4663	5	0	1	19	4663	
	4664	5	0	1	17	4664	
	4665	5	0	2	60	4665	
	4666	5	0	2	47	4666	
	4667	5	0	2	23	4667	
	4674	5	0	1	66	4674	
	4675	5	0	0	2	4675	
	4676	5	0	0	6	4676	
	4677	5	1	1	50	4677	
	4678	5	1	1	52	4678	
	4679	5	1	1	54	4679	
	4680	5	1	1	57	4680	
	4681	5	1	1	59	4681	
	4682	5	1	1	61	4682	
	4683	5	1	1	44	4683	
	4684	5	1	1	47	4684	
	4685	5	1	1	49	4685	
	4686	5	1	1	51	4686	
